Organization Name,URL,Type
Klensch Lucas,/Qwikly,No Type Found
Oxford Artificial Intelligence Society,/oxai-labs,No Type Found
Fritz AI,/fritz-ai,No Type Found
huang,/huang,No Type Found
USC Information Sciences Institute,/usc-isi,university
Laboro.AI Inc.,/laboro-ai,company
"Computational Linguistics Lab at Dept. of Linguistics, Seoul National University",/snu-cl,university
"Ambient NLP lab at Graduate School of Data Science, Seoul National University",/snu-ambientnlp,university
TsinghuaAI,/TsinghuaAI,university
hallacy-test,/hallacy-test,company
ML6 Team,/ml6team,company
CitizenLabDotCo,/citizenlab,company
Fibelius,/FibeliusKonemieli,company
iApp Technology,/iapp,company
flair,/flair,No Type Found
Docket Analyzer,/docketanalyzer,No Type Found
Sequesto,/sequesto,company
Test,/Testorg,No Type Found
Anime Analyze,/AnimeAnalyze,No Type Found
Toy.ai,/toyai,non-profit
Copysmith,/Copysmith,No Type Found
stealth,/stealth,company
AI2 Incubator,/ai2incubator-username,No Type Found
Callout,/Callout,No Type Found
Jenni,/Altum,company
Times Internet Limited,/TilAgi,company
rsvp-ai,/rsvp-AI-ca,No Type Found
asteroid-team,/asteroid-team,non-profit
EC Lee,/SCU,university
CTBC,/CTBC,company
chenjg2020,/chenjg2020,non-profit
Rengarajan Bashyam,/biocliq,No Type Found
asiorg,/asiorg,No Type Found
Nasjonalbiblioteket AI Lab,/NbAiLab,non-profit
AGI,/AGI,company
Adcore Inc.,/adcore,company
deepset,/deepset,company
David Hurley,/ConversifyAutomation,company
Suah,/Suah,university
Shaxpir,/shaxpir,company
Aleph SF,/aleph,company
BlaBlaOrg Co.LTD,/BlaBlaOrg,No Type Found
YITU Technology,/YituTech,company
Dmytro Zhylko,/Zhylkaa,non-profit
Refractive Strategy,/Refractive,No Type Found
high5,/high5,company
Ramaneek,/Yolk-HQ,No Type Found
Pragnakalp Techlabs,/pragnakalptechlabs,company
Telecom Paris,/Telecom-Paris,university
Berna Corporation,/BernaCorp,non-profit
Prosus AI,/ProsusAI,No Type Found
PhotoRoom,/PhotoRoom,No Type Found
Konstantin K,/thecoach,No Type Found
bolbolzaban,/bolbolzaban,No Type Found
Stjärnstoft Studios,/stjarnstoftstudios,No Type Found
Stanford CS329S: Machine Learning Systems Design,/stanford-cs329s,university
Samanyou Garg,/TLDRThis,company
AmalgamRx,/AmalgamRx,company
UBC Deep Learning & NLP Lab,/UBC-NLP,university
proga,/proga,No Type Found
"Logics, Artificial Intelligence and Formal Methods Lab@University of São Paulo",/LIAMF-USP,No Type Found
Fyodor O Minakov,/TestOrg42,non-profit
poipiii labs,/poipiii,No Type Found
Sentence Transformers - Cross-Encoders,/cross-encoder,university
Quattr (Startup),/QuattrStartup,No Type Found
Karel Santral Servisi,/karelsanservisi,company
pyannote.audio,/pyannote,non-profit
Purushottam Kiri,/Counsellr,No Type Found
Memorial Sloan Kettering Cancer Center - Applied Data Science,/mskcc-ads,non-profit
"LIAAD, INESCTEC",/liaad,company
Steven Shoemaker,/StevenShoemakerNLP,company
Amazon Web Services,/amazon,company
21 RNN,/21rnn,non-profit
Resemble AI,/resemble-ai,company
CS Lab,/lab,No Type Found
Tencent BigData,/tencentbigdata,company
TrLOX,/QianWeiTech,company
inferencelabs,/inference,company
"Department of Information Management, National Central University",/NCUIM,No Type Found
AdresGezgini Inc. R&D Center,/adresgezgini,company
Danish Business Authority,/erst,No Type Found
AutoNLP,/autonlp,company
Grammarly,/grammarly,company
Tobias Klaus,/dfztobiasOrg,company
Plotly,/Plotly,company
Institute for Computational Intelligence,/ICI,university
Dialekti,/dialekti,non-profit
VISTEC-depa AI Research Institute of Thailand,/airesearch,university
Itaú-Unibanco,/Itau-Unibanco,company
LORA,/loratech,non-profit
Realizeit,/Realizeit,company
Pieces,/Pieces,company
Interstellar Labs,/interstellarlabs,company
Aveesa,/aveesa,company
worldsa,/hello,company
tripathi,/tripathi,company
DeepKlarity,/deepklarity,company
MakeMySummary,/makemysummary,company
Joint Laboratory of HIT and iFLYTEK Research (HFL),/hfl,No Type Found
CLASSLA - CLARIN Knowledge Centre for South Slavic Languages,/classla,university
dc,/dc,company
corpdev.org,/corpdev,company
Kai.ai,/Kai,company
A Cons Apart,/AConsApart,No Type Found
"Sightly Enterprises, Inc.",/sightly,company
EasyNMT,/easynmt,university
BEIR,/BeIR,university
Belfort AI,/Belfort,No Type Found
Dala Technologies Ltd,/Dala,company
uhh,/uhh,company
Giant X,/GiantX,company
Sunbird AI,/Sunbird,non-profit
TestA,/TestA,non-profit
Jsjjdjs,/Hehzzh,No Type Found
Schauspiel Leipzig,/SL,non-profit
AkatorTechnologies,/akatortech,company
Language and Translation Technology Team,/LT3,university
Adjacent possible,/LLM-DEMO,non-profit
University of Illinois at Urbana-Champaign,/illinois,university
Elastic,/elastic,company
LAVIS - NLP Working Group,/lavis-nlp,university
A r,/orb1,non-profit
Pinnacle Services Corporation,/pinnacle,company
Contrastive Tension,/Contrastive-Tension,non-profit
MC Lautaro's,/MCLautaro,non-profit
Techsquadeg,/Techsquad,company
Renault Group,/Renault,company
Organization,/Test,company
Marefa NLP,/marefa-nlp,non-profit
Flexudy Education,/Flexudy-Education,company
SpeechBrain,/speechbrain,non-profit
Talaksan,/talaksan,company
ALMAnaCH (Inria),/almanach,university
BioMedNLP,/biomednlp,non-profit
MedNLP,/MedNLP,non-profit
cityu,/cityu,No Type Found
King's College London,/KingsCollegeLondon,university
Devron Systems,/DevronSystems,company
Pienso,/pienso,company
Gupta,/Balaguru,non-profit
NLP Unibo,/nlpunibo,university
Common,/firstinferencing,non-profit
WMT: Workshop on Statistical Machine Translation,/wmt,non-profit
CTS,/adl,non-profit
T10 Digital,/T10,company
Amplified,/amplified,company
Notus,/notus,company
AIML Language Model,/aimllanguagemodel,non-profit
AIML Language Model 2,/aimllanguagemodel2,non-profit
AIML Language Model2,/aimllanguagemodel3,non-profit
Inside Tech Box,/InsideTechBox,non-profit
Mantium,/Mantium,company
The Classical Language Toolkit,/cltk,non-profit
EleutherAI,/EleutherAI,non-profit
KTH,/KTH,university
xyz-full-name,/xyz-username,non-profit
Similar.ai,/SimilarAI,company
CAMeL Lab,/CAMeL-Lab,university
Boom Jobs,/BoomJobs,No Type Found
EMBO,/EMBO,non-profit
gavagai,/gavagai,No Type Found
Very Good Organisation,/vgo,non-profit
Weaviate,/weaviate,company
QUANTUM PANGOLIN,/ZozanziVirago,non-profit
NeuralSpace,/NSneuralspace,company
Felix Laumann Test,/felix-laumann-test,non-profit
MilaNLP,/MilaNLProc,university
recognai,/Recognai,company
Artifici Online Services inc,/Artifici,company
CWI Software,/CWI,company
"Spruce Labs, Inc.",/sprucelabsai,company
Metal,/metal,company
Apollon.ai,/Apollon,company
CLARIN-PL,/clarin,non-profit
Teamshares Inc.,/teamshares,company
unravel-intelligence,/unravel-intelligenec,No Type Found
agnes,/agnes,non-profit
Navteca,/navteca,company
Stoovo Inc.,/Stoovo,company
M47 Labs,/M47Labs,company
GIA Studio,/GIA,company
Statt Inc.,/statt,company
Son Duong,/SonD,non-profit
"University of Athens, Greece",/NKUA,university
PyTorch Image Models,/timm,No Type Found
Deci AI,/Deci,company
none,/testsgk,No Type Found
lexiQA,/lxq,company
Humaan.ai,/humaan,company
Apideck,/Apideck,company
ONLP Lab,/onlplab,university
Dynabench,/dynabench,No Type Found
CLARIN-PL,/clarin-pl,non-profit
Data Society,/datasocietyco,company
Zhuiyi AI,/Zhuiyi,company
Bobolaget AB,/bobo,company
SDG AI LAB,/SDG-AI-LAB,non-profit
Multilingual-CLIP,/M-CLIP,non-profit
Colorful Scoop,/colorfulscoop,non-profit
Napizia - Dictionary of the Sicilian Language,/Napizia,non-profit
Intel,/Intel,company
Indonesian NLP,/indonesian-nlp,non-profit
National Library of Sweden / KBLab,/KBLab,non-profit
AUB MIND LAB,/aubmindlab,university
Amazon Web Services,/AWS,No Type Found
Natural Language Processing with Transformers,/transformersbook,No Type Found
SMLS,/smls,No Type Found
LeBenchmark,/LeBenchmark,non-profit
Josh Org,/JoshOrg,non-profit
Digital Literary Literacy,/digital-literary-literacy,No Type Found
Recorded Future,/RecordedFuture,company
yoyoyo,/yolo,company
peers press,/peers,non-profit
"BlestX, LLC",/BlestX,non-profit
Neural AI Solutions,/neuralaisolns,No Type Found
Roosted,/roosted,No Type Found
Londogard,/londogard,company
Test Org,/TestOrgmmarchio,company
ScrapFast,/scrapfast,company
test,/worksap,non-profit
Test-Clare,/test-clare,No Type Found
Studio Ousia,/studio-ousia,company
TamedAI,/tamedai,company
Vaartani Inc.,/vaartani,company
Haptik,/Haptik,company
MUDES,/mudes,university
test,/testtt,non-profit
AltBit Limited,/AltBitLimited,company
Atmos Media,/atmosmedia,company
Sortlist,/Yololo,company
"Flare Build Systems, Inc.",/flarebuild,company
Koko AI,/kokoai,non-profit
OOO Gavnotexts,/Gavnotexts,non-profit
"rinna Co., Ltd.",/rinna,company
Automata,/automata,company
Copysmith,/CopysmithAI,No Type Found
Salmon,/Salmon,No Type Found
SK Planet,/skplanet,company
Deepnote,/deepnote,company
CodeAssist,/codeassist,company
Jan Jaap,/Krekel,company
Kabeers Network,/kabeersnetwork,company
Prasetiady Org,/prasetiadyorg,non-profit
Medoid AI,/medoidai,company
National Library of Norway,/NB,non-profit
Gladia Research Group,/gladia,university
glasses,/glasses,non-profit
tim-ajwilliams,/tim-ajwilliams,non-profit
Hexaware Technologies,/Hexaware,company
Arcuity AI,/Arcuity,company
Sergio Arnaud,/SergioArnaudG,non-profit
BigScience Workshop,/bigscience,non-profit
NeuralText,/NeuralText,company
scrybesoft,/scrybesoft,No Type Found
Stanford NLPxEducation,/stanford-nlpxed,university
press-monitor,/press-monitor,company
Kays Organisation,/OrgKay,non-profit
"Platform Intelligence in News @ JP/Politikens Hus, Ekstra Bladet",/pin,company
"DTAI  Research Group, KU Leuven",/DTAI-KULeuven,university
Reviso A.I. LTD,/revision,company
Clipping Path Studio,/clippingpathstudio,company
Data2Good,/Data2Good,company
"Institute of Formal and Applied Linguistics, Charles University, Prague",/ufal,university
Galvanize,/Galvanize,company
Cognitive Computation Group,/CogComp,university
Backprop,/backprop,company
DarKnight,/sathvikbhagavan,non-profit
NLP4Good,/nlp4good,non-profit
RTI International,/rti-international,non-profit
AdapterHub,/AdapterHub,university
Hugging Face Test,/huggingfacetest,company
"Bavard AI, Inc.",/bavard,company
nick,/nnick,company
nick2,/nick2,No Type Found
"TOCI, Inc.",/Toci,non-profit
Artificial Inteligence Research Group at University of West Bohenia in Pilsen,/UWB-AIR,university
Compose AI,/compose-ai,No Type Found
Botpress,/Botpress,company
Zeonai Labs,/zeonai,company
Ellipsis Marketing LTD,/Ellipsis,company
Learning@home,/learning-at-home,non-profit
dida Datenschmiede GmbH,/dida,company
Ghost X,/ghost-x,non-profit
intsights-test,/is-test,company
Common Computer,/ComCom,company
Ainize,/ainize,company
Nico Engler IO,/nicoenglerio,company
Int DS,/is-ds,company
NovelAI,/NovelAI,company
Personabo,/Personabo,company
nonamenlp,/nonamenlp,No Type Found
Lincoln-France,/lincoln,company
Peltarion,/Peltarion,company
9epoch,/9epoch,company
oxolo GmbH,/oxolo,company
CleverNature,/clevernature,non-profit
versis organization,/versisorganization,company
dabble lab,/dabblelab,company
SK Telecom,/skt,company
Chai,/chai-nexus,company
Machine Learning for Design of Mechanical Materials,/mldmm,university
Laboratory of Language Technology at Tallinn University of Technology,/TalTechNLP,university
DLOps,/dlops,non-profit
dabble.ai,/dabble,company
Finerpoint,/finerpoint,No Type Found
Puddle Jump Stout,/PJstout,university
Korea Electronics Technology Institute Artificial Intelligence Research Center,/KETI-AIR,non-profit
bioformers,/bioformers,non-profit
MonoPayments,/monopayments,company
mikro.business,/mikrobusiness,company
academic.io,/academic,non-profit
"Semantir, Inc",/Semantir,No Type Found
Hanka,/hankadotai,company
Schaeffler Group,/schaeffler-grp,company
Comunidad Elotl,/ElotlMX,non-profit
DeepOR,/DeepOR,company
socialstudio,/socialstudio,No Type Found
metaeval,/metaeval,university
Pragma,/Pragma,company
Clarifai,/clarifai,company
University of Kufa,/Kufa,university
Northern Hawk Technologies Inc.,/NorthernHawkTechnologiesInc,company
OpenAI,/openai,company
Beneficio,/Beneficio,company
Narrativa,/Narrativaai,company
Broos Action,/broosaction,company
TensorSpeech,/tensorspeech,non-profit
How Good Is Your Tokenizer,/hgiyt,non-profit
ouiy,/Jotta,non-profit
testorganization,/testorganization,No Type Found
The Alan Turing Institute,/alan-turing-institute,non-profit
Semantir,/Semantir-com,company
Neuropark,/neuropark,non-profit
SerpApi,/serpapi,company
Atkins AB,/Atkins,company
The Support Group,/tsg,company
je,/j-e,company
CopeNLU,/copenlu,university
Skunkworks,/Skunkworks,company
"Otimbi Labs, Inc.",/otimbi,company
JuvoAI,/JuvoAI,company
WikiRealty,/wikirealty,company
PLN @ CMM,/plncmm,university
NAVER Clova Conversation,/naver-clova-conversation,company
kodoc,/kodoc,non-profit
KLUE Benchmark,/klue,non-profit
Explosion,/explosion,company
spaCy,/spacy,company
LigoLab Information System,/ligolab,company
testbinil,/testbinil,non-profit
Vennify AI,/vennify,company
NAVER Clova Conversation - Unsupervised Learning,/naver-clova-conversation-ul,company
shenzheninpower,/shenzheninpower,company
Saruwatari & Koyama lab. Speech group,/sarulab-speech,university
UCI NLP,/ucinlp,university
Robustness Gym,/robustness-gym,company
toraman,/toramanPRO,company
DePeru.com,/deperucom,company
IEOL,/IEOL,company
Analyse & Tal F.M.B.A.,/ogtal,company
Holodata Archive,/holodata,non-profit
InfoMiner,/infominer,No Type Found
JLab-NLP,/jlab-nlp,university
Converso,/Converso,company
Stockholm University,/SKLMUNI,university
Test,/ucla-nlp,university
UCLA NLP,/uclanlp,university
research,/fds,company
baikal.ai,/baikal,company
factset,/fds1,company
AV Research,/AVResearch,non-profit
Sock Drawer,/sockdrawer,non-profit
MELVINHGF.NET: Your Online Solutions Provider,/melvinhgf-net,company
Spaces-explorers,/spaces-explorers,No Type Found
indoanalytics,/indoanalytics,company
MyPippo Limited,/MyPippo,university
Vedal Technologies,/vedal-tech,company
NimbleBox.ai,/nimblebox,company
SAMSUNG SDS,/SDS,company
Born Digital,/borndigital,company
Leonard Cyber,/leonardcyber,company
Hero,/herocph,company
Test,/myorgcph,company
Better Text Inc,/BetterText,company
time,/time,non-profit
Civic Information Office,/cvcio,non-profit
Digital Fast Forward,/DFF,company
Versionista,/versionistadotcom,company
Pulpo Tecnologia LTDA,/pulpo,company
Organization Username,/OrganizationUsername,non-profit
Test,/afsdfas,company
scikit-learn-examples,/scikit-learn-examples,non-profit
AssemblyAI,/assemblyai,company
Yellowback,/yellowback,company
clova,/clova,company
clova ai,/clova-ai,No Type Found
clops,/clops,non-profit
Mujinjang,/mjj,company
Copypress,/copypress-org,company
Begimai,/Begi,company
Hero,/heroapp,company
Nunnari Labs,/nunnarilabs,company
elelpie Ltd,/enelpie,non-profit
Language Technologies Unit @ Barcelona Supercomputing Center,/BSC-LT,non-profit
"Integrated Predictions, Inc",/IntegratedPrediction,company
Boris Shoshin,/mirabu2,non-profit
oglee,/oglee,non-profit
Futureloop,/Futureloop,company
Trial and Success,/trialandsuccess,company
lhj0815,/lhj0815,No Type Found
AethiQs,/AethiQs,company
testing,/zaiontmp,non-profit
Good-Loop,/good-loop,company
Nuwave Solutions,/nuwave,No Type Found
OpenDataScience ods.ai,/OpenDataScience,non-profit
ChipBrain,/chipbrain,company
ANOLYTICS,/aianolytics,company
IMSyPP EU REC AG project 875263 - Innovative Monitoring Systems and Prevention Policies of Online Hate Speech,/IMSyPP,university
Totally Real ML Org,/notfakeaccount,company
Webomaze Pty Ltd,/webomazeptyltd,company
JUNILKIM,/JUNIL,non-profit
Drift,/Drift,company
Vuram Technology Solutions Private Limited,/Vuram,company
Coeur du Web,/cdw,non-profit
Andromeda Intelligence,/andromedaintelligence,company
Centre for Collective Action Research,/CeCAR,university
Language Technology Solutions LLC,/LTSLLC,company
Gradio,/gradio,company
cooperraterink,/cooperraterink,company
Boson Lab,/HOME,non-profit
"IRLab, University Of Amsterdam",/uva-irlab,university
CSP Technologies,/csptechnologies1,company
Coast to Coast Marine Service,/coasttocoastmarine,company
Cirrus IT Solutions,/cirrusitsolutions1,company
The Nash Houston,/thenashhouston1,company
Task,/Task,company
cups,/cups,non-profit
TehranNLP,/TehranNLP-org,non-profit
ML-ass,/ML-ass,company
Kodiks AI,/Kodiks,company
Unbabel,/Unbabel,company
SCALES OKN,/scales-okn,non-profit
Webis Group,/webis,university
Myna,/myna,company
Flax Community,/flax-community,non-profit
"POPSMASH, Inc.",/popsmash,company
toronto labsky,/Toronto,non-profit
"INK Content, Inc.",/inkcontent,company
GLCTC Corp,/GalacticAI,company
Plooto,/Plooto-user,company
Adereso,/adereso,company
Aily Labs,/AilyLabs,company
PAUST,/Edan,company
Open Climate Fix,/openclimatefix,non-profit
OTTO (Gmbh & Co KG),/OTTO,company
Mobile-app,/Digest,company
PAUST KoGI,/kogi,company
Finnish-NLP,/Finnish-NLP,community
Ersilia Open Source Initiative,/ersilia-os,non-profit
Flax-sentence-embeddings,/flax-sentence-embeddings,non-profit
"Traders Abacus, llc",/tradersabacus,company
danu-rahul,/danu-rahul,company
Les petits bots,/les-petits-bots,company
ESPnet,/espnet,non-profit
Test Organization,/MyOrg,non-profit
Test Organization,/MyOrgan,company
Obsei,/obsei-com,company
NTQ SOLUTION,/NTQAI,company
Stroeer AI,/stroeerai,company
Shannon.AI,/ShannonAI,company
